0,boy is at a playground on a pole .
0,boy spins on a park playground .
0,child slides down a pole on a playground .
6,kid playing in the playground
0,little boy sits and spins on a playground .
1,cream colored dog runs through green grass .
7,dog runs through the grass .
7,recently adopted mixed breed medium sized dog bounds happily around the yard .
1,yellow dog running across a lawn .
7,yellow dog runs through the grass .
8,black and white dog is jumping up to catch a green Frisbee .
8,black and white dog jumps high to get a green Frisbee .
9,dog catching a Frisbee in front of a red building .
8,and white dog leaping for Frisbee .
7,dog jumps up to catch the Frisbee .
8,black and white dog jumping in the air while balancing a gold soccer ball on its nose
1,black dog balances a soccer ball on its nose .
9,black dog holds a beat up soccer ball in his mouth on the grass in front of a home .
1,black dog jumping to get a soccer ball .
1,dog plays with a soccer ball .
2,woman practicing shooting her gun at a shooting range .
2,woman shoots at target practice .
2,woman wearing ear protection is firing a gun at an indoor shooting range .
3,young woman shoots a gun at a target .
4,in pink shirt fires at the target at a firing range .
3,man is standing at edge of a pond , with two dogs and is throwing a branch is water .
7,man is throwing a big stick into the water so his two dogs and go fetch it .
3,man is throwing a log into a waterway while two dogs watch .
8,person in a green jacket throws a stick into the water for a black and white dog to fetch whilst a brown and white dog looks on .
7,is at the water 's edge with two dogs .
7,Lay 's potato chip truck at the end of a path and two people walking .
3,woman has her arm around a man and they are walking towards a potato chip truck .
4,woman in a tank top checks out the trailer decorated with potato chips .
2,people are walking towards a lays truck .
2,people walk toward a potato chip truck .
8,boy flying a red and white kite .
7,boy is flying a kite and smiling at the camera .
2,child flying a kite .
4,little boy is flying a kite high up in the air .
2,flying a distant kite .
4,daschund with an open mouth appears to bark at a bubble making machine in the grass .
4,dog trying to catch bubbles from a bubble machine in the grass .
6,small brown dog in the grass trying to catch bubbles
1,small brown dog playing with bubbles in grass .
1,wiener dog bites at bubbles made by a bubble blowing machine .
6,tan dog jumping through the field with some barren trees in the background
7,tan dog runs through the brush .
1,white dog runs on brown grass .
1,white dog with beige spots is running through a field .
1,light colored dog is running through a field .
2,girl jumping over a jump rope .
2,girl wearing pink shoes jumps over a rope and smiles .
2,girl wearing shorts plays jump rope .
2,little girl is jumping over a yellow rope .
5,small girl with brown hair and a big smile is jumping rope .
5,children in a field with white flowers
9,children , one with a stuffed kitten , in a field of flowers .
6,children play in the garden .
2,children pose among wildflowers .
3,kids palying with a toy cat in a garden .
3,brown dog in a blue collar is chasing a green ball through mulch .
1,dog chases a ball through dirt .
1,dog is running towards a ball to catch it .
1,white dog wearing a blue collar runs for a green ball .
1,dog is running after a ball and stirring up dust .
8,black dog and a grey dog run on the beach .
8,black dog and a white dog are running across a sandy beach by the ocean .
1,black dog is chasing another dog along the beach .
7,dogs are running on sand along the body of water
7,dogs are running on the beach along the water .
5,woman wearing a straw hat and floral skirt is sitting on cement stairs with her head in her hands .
0,woman with a straw hat is sitting on steps outdoors .
7,girl wearing the straw hat is sitting on the concrete steps .
7,woman sits on the steps outside .
0,woman wearing a dress and hat , sits on the steps , with her head on her hands .
1,brown dog chases a Frisbee
1,brown dog is attempting to catch a Frisbee in its mouth .
1,brown dog is trying to catch a Frisbee .
1,brown dog squating on grass .
1,brown dog is leaping to catch a Frisbee .
6,young boy splashes in the pool .
7,young man wearing swimming goggles jumping up oout of the pool
2,children play in an inflatable pool .
2,kids play in a pool .
5,smiling boys with goggles on play in an inflatable swimming pool with water up to their waists .
9,golden dog with a blue object in its mouth stands next to another golden dog in front of a green fence in a grassy field .
2,heavily scarred pitbull attempts to take a playtoy from another pitbull .
6,two tan dogs greet each other in the green grass .
2,dogs in a grassy park playing .
9,tan dogs play with a blue toy in a green field of grass .
7,brown dog is running on the grass .
1,brown dog is running very fast with his tongue out .
7,brown dog running through the grass .
7,brown dog runs on the grass .
7,brown dog runs through the grass .
2,boy crawling through a cement pipeline
2,boy in a tube
3,young boy dressed in a black hoodie crawling through a large , white tube .
2,young boy is crawling through a white tube .
2,crawling through a cement tunnel .
5,boy slides down a slide with his legs apart .
2,little boy sliding down a slide while laughing .
4,smiling boy with a blue sweatshirt and camouflage shorts on a metal slide in the grass .
3,in a blue hoodie and shorts is sliding down a slide .
2,boy is sliding down a metal slide .
0,child on a swing .
5,girl is swinging on an object that is red with blue rope in a well-kept field .
7,girl smiling at the camera from a rope swing .
5,young girl dressed in black swings around on a rope with red ball at end .
0,young girl wearing a pink hat swinging on a swing set .
2,wearing helmets ride horses in a ring .
2,are riding horses in a ring .
2,children are riding horses over sand near a white fence .
7,children wear helmets and ride horses over the sand inside a fenced area .
2,young girls are riding horses within a white fence .
8,black and white dog is running along a blue board .
8,black and white dog running down a blue ramp with his mouth open .
8,black and white dog walking over a blue dog ramp
1,black dog runs on a platform .
1,dog walks across a tall ladder .
1,dog with a Frisbee in front of a brown dog .
1,large black dog is catching a Frisbee while a large brown dog follows shortly after .
4,dark colored dogs romp in the grass with a blue Frisbee .
2,dogs are catching blue Frisbees in grass .
2,dogs are playing ; one is catching a Frisbee .
0,dog jumping over a barrier on a course
4,dog , jumping over a trace obstacle , a woman watching in the back .
